company_name,from_location,Latitude (From),Longitude (From),to_location,Latitude (To),Longitude (To),vessel,departure_time,day_of_departure,arrival_time,day_of_arrival,accomodation,passenger_type,fare
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Economy Bed,Child (4-11) ,377
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Economy Bed,Infant (0-3) ,0
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Tourist Bed (AC),Regular ,920
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Tourist Bed (AC),Student ,736
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Tourist Bed (AC),Senior/PWD ,657
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Tourist Bed (AC),Child (4-11) ,460
Starlite,Cebu,10.30337998,123.913374,"Larena, Siquijor",9.251284914,123.5914225,,21:00,7,,,Tourist Bed (AC),Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Reclining Seats,Regular ,810
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Reclining Seats,Student ,648
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Reclining Seats,Senior/PWD ,578
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Reclining Seats,Child (4-11) ,405
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Reclining Seats,Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Economy Bed,Regular ,930
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Economy Bed,Student ,744
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Economy Bed,Senior/PWD ,664
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Economy Bed,Child (4-11) ,465
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Economy Bed,Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Tourist Bed (AC),Regular ,1100
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Tourist Bed (AC),Student ,880
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Tourist Bed (AC),Senior/PWD ,785
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Tourist Bed (AC),Child (4-11) ,550
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,6,,,Tourist Bed (AC),Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Reclining Seats,Regular ,810
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Reclining Seats,Student ,648
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Reclining Seats,Senior/PWD ,578
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Reclining Seats,Child (4-11) ,405
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Reclining Seats,Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Economy Bed,Regular ,930
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Economy Bed,Student ,744
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Economy Bed,Senior/PWD ,664
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Economy Bed,Child (4-11) ,465
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Economy Bed,Infant (0-3) ,0
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Tourist Bed (AC),Regular ,1100
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Tourist Bed (AC),Student ,880
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Tourist Bed (AC),Senior/PWD ,785
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Tourist Bed (AC),Child (4-11) ,550
Starlite,Oroquieta,8.460195789,123.8156314,"Larena, Siquijor",9.251284914,123.5914225,,14:00,1,,,Tourist Bed (AC),Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Reclining Seats,Regular ,505
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Reclining Seats,Student ,404
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Reclining Seats,Senior/PWD ,360
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Reclining Seats,Child (4-11) ,252
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Reclining Seats,Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Economy Bed,Regular ,625
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Economy Bed,Student ,495
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Economy Bed,Senior/PWD ,441
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Economy Bed,Child (4-11) ,312
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Economy Bed,Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Tourist Bed (AC),Regular ,900
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Tourist Bed (AC),Student ,720
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Tourist Bed (AC),Senior/PWD ,642
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Tourist Bed (AC),Child (4-11) ,450
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,6,,,Tourist Bed (AC),Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Reclining Seats,Regular ,505
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Reclining Seats,Student ,404
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Reclining Seats,Senior/PWD ,360
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Reclining Seats,Child (4-11) ,252
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Reclining Seats,Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Economy Bed,Regular ,625
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Economy Bed,Student ,495
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Economy Bed,Senior/PWD ,441
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Economy Bed,Child (4-11) ,312
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Economy Bed,Infant (0-3) ,0
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Tourist Bed (AC),Regular ,900
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Tourist Bed (AC),Student ,720
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Tourist Bed (AC),Senior/PWD ,642
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Tourist Bed (AC),Child (4-11) ,450
Starlite,Tagbilaran,9.649584194,123.8468649,"Larena, Siquijor",9.251284914,123.5914225,,2:00,1,,,Tourist Bed (AC),Infant (0-3) ,0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Business Class,Regular,560
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Business Class,Student,448
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Business Class,Senior Citizens/PWDs (with valid ID),400
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Business Class,Children (4-7 years old),448
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Business Class,Children (3 years old and below),0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Premium Economy,Regular,464
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Premium Economy,Student,371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),331
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Premium Economy,Children (4-7 years old),371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Economy,Regular,464
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Economy,Student,371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Economy,Senior Citizens/PWDs (with valid ID),331
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Economy,Children (4-7 years old),371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,6:00,"1, 2, 3, 4, 5, 6, 7",9:30,,Economy,Children (3 years old and below),0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Business Class,Regular,560
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Business Class,Student,448
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Business Class,Senior Citizens/PWDs (with valid ID),400
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Business Class,Children (4-7 years old),448
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Business Class,Children (3 years old and below),0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Premium Economy,Regular,464
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Premium Economy,Student,371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),331
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Premium Economy,Children (4-7 years old),371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Economy,Regular,464
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Economy,Student,371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Economy,Senior Citizens/PWDs (with valid ID),331
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Economy,Children (4-7 years old),371
Fastcat,Surigao,9.782747304,125.5008441,Liloan,9.416331857,123.3074935,RORO,18:00,"1, 2, 3, 4, 5, 6, 7",21:30,,Economy,Children (3 years old and below),0
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Economy,,540
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Lobby,,600
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Lounge - Sitting,,650
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Lounge,,700
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Tourist,,780
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Cabin,,"1,300.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Suite Room,,"3,000.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Surigao del Norte ,19:00,5,1:30,6,Suite Room,,"6,000.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Economy,,540
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Tourist,,780
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Business Class,,"1,050.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Cabin,,"1,300.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Cabin,,"2,800.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Suite Room,,"3,000.00"
Cokaliong,Cebu,10.29307391,123.9084459,Maasin City,10.13045018,124.841828,MV Filipinas Nasipit,19:00,1,1:30,2,Suite Room,,"4,500.00"
2GO,Bacolod,10.67687575,122.9405171,Manila,14.60262978,120.9590463,,8:00,1,3:30,2,,,
2GO,Bacolod,10.67687575,122.9405171,Manila,14.60262978,120.9590463,,2:00,4,22:00,4,,,
2GO,Bacolod,10.67687575,122.9405171,Manila,14.60262978,120.9590463,,14:30,6,12:30,7,,,
2GO,Butuan,8.953357256,125.5427027,Manila,14.60262978,120.9590463,,19:00,3,1:00,5,,,
2GO,Butuan,8.953357256,125.5427027,Manila,14.60262978,120.9590463,,11:00,7,13:00,1,,,
2GO,Cagayan de Oro,8.491701961,124.6643341,Manila,14.60262978,120.9590463,,1:00,2,10:00,3,,,
2GO,Cagayan de Oro,8.491701961,124.6643341,Manila,14.60262978,120.9590463,,8:00,3,22:00,4,,,
2GO,Cagayan de Oro,8.491701961,124.6643341,Manila,14.60262978,120.9590463,,19:30,4,10:00,6,,,
2GO,Cagayan de Oro,8.491701961,124.6643341,Manila,14.60262978,120.9590463,,13:00,5,22:00,6,,,
2GO,Cagayan de Oro,8.491701961,124.6643341,Manila,14.60262978,120.9590463,,2:00,7,13:00,1,,,
2GO,Cebu,,,Manila,14.60262978,120.9590463,,11:59,2,10:00,3,,,
2GO,Cebu,,,Manila,14.60262978,120.9590463,,17:00,2,13:00,5,,,
2GO,Cebu,,,Manila,14.60262978,120.9590463,,17:00,3,9:00,5,,,
2GO,Cebu,,,Manila,14.60262978,120.9590463,,9:00,5,7:00,6,,,
2GO,Cebu,,,Manila,14.60262978,120.9590463,,23:59,5,22:00,6,,,
2GO,Coron,,,Manila,14.60262978,120.9590463,,15:00,7,23:00,1,,,
2GO,Dapitan,,,Manila,14.60262978,120.9590463,,11:00,2,12:30,4,,,
2GO,Davao,,,Manila,14.60262978,120.9590463,,14:00,1,1:00,4,,,
2GO,Dumaguete,,,Manila,14.60262978,120.9590463,,5:30,2,12:30,4,,,
2GO,General Santos,,,Manila,14.60262978,120.9590463,,2:00,2,1:00,4,,,
2GO,Iloilo,,,Manila,14.60262978,120.9590463,,6:00,3,1:00,4,,,
2GO,Iloilo,,,Manila,14.60262978,120.9590463,,14:30,5,10:00,6,,,
2GO,Iloilo,,,Manila,14.60262978,120.9590463,,6:30,6,12:30,7,,,
2GO,Iloilo,,,Manila,14.60262978,120.9590463,,19:00,6,23:00,1,,,
2GO,Iloilo,,,Manila,14.60262978,120.9590463,,21:00,7,3:30,2,,,
2GO,Ozamis,,,Manila,14.60262978,120.9590463,,7:30,4,1:00,5,,,
2GO,Puerto Princesa,,,Manila,14.60262978,120.9590463,,1:00,7,3:00,1,,,
2GO,Tagbilaran,,,Manila,14.60262978,120.9590463,,0:30,4,9:00,5,,,
2GO,Zamboanga,,,Manila,14.60262978,120.9590463,,4:00,3,12:30,4,,,
2GO,Zamboanga,,,Manila,14.60262978,120.9590463,,15:00,7,23:00,1,,,
Cokaliong,Cebu,10.29307391,123.9084459,Masao ,,,MV Filipinas Butuan,18:00,2,7:00,3,Economy,,"1,345.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masao ,,,MV Filipinas Butuan,18:00,2,7:00,3,Tourist,,"1,620.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masao ,,,MV Filipinas Butuan,18:00,2,7:00,3,Cabin,,"2,000.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masao ,,,MV Filipinas Butuan,18:00,2,7:00,3,Suite Room,,"4,800.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masao ,,,MV Filipinas Butuan,18:00,2,7:00,3,Suite Room,,"7,200.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Economy,,"1,080.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Lobby,,"1,150.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Lounge - Sitting,,"1,200.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Lounge,,"1,250.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Tourist,,"1,320.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Cabin,,"1,700.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Suite Room,,"4,500.00"
Cokaliong,Cebu,10.29307391,123.9084459,Masbate City,,,MV Filipinas Jagna ,19:00,6,7:00,7,Suite Room,,"9,000.00"
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Business Class,Regular,295
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Business Class,Student,236
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Business Class,Senior Citizens/PWDs (with valid ID),211
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Business Class,Children (4-7 years old),236
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Business Class,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Premium Economy,Regular,235
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Premium Economy,Student,188
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),168
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Premium Economy,Children (4-7 years old),188
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Economy,Regular,195
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Economy,Student,156
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Economy,Senior Citizens/PWDs (with valid ID),139
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Economy,Children (4-7 years old),156
Fastcat,Dapdap,,,Matnog,,,RORO,3:00,"1, 2, 3, 4, 5, 6, 7",4:30,,Economy,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Business Class,Regular,295
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Business Class,Student,236
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Business Class,Senior Citizens/PWDs (with valid ID),211
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Business Class,Children (4-7 years old),236
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Business Class,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Premium Economy,Regular,235
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Premium Economy,Student,188
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Premium Economy,Senior Citizens/PWDs (with valid ID),168
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Premium Economy,Children (4-7 years old),188
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Premium Economy,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Economy,Regular,195
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Economy,Student,156
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Economy,Senior Citizens/PWDs (with valid ID),139
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Economy,Children (4-7 years old),156
Fastcat,Dapdap,,,Matnog,,,RORO,11:00,"1, 2, 3, 4, 5, 6, 7",12:30,,Economy,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Business Class,Regular,295
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Business Class,Student,236
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Business Class,Senior Citizens/PWDs (with valid ID),211
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Business Class,Children (4-7 years old),236
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Business Class,Children (3 years old and below),0
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Premium Economy,Regular,235
Fastcat,Dapdap,,,Matnog,,,RORO,19:00,"1, 2, 3, 4, 5, 6, 7",20:30,,Premium Economy,Student,188
